wave number,-1_1,-1_2,-1_3,-1_4,-1_5,-1_6,-1_7,-1_8,-1_9,-1_10,-1_11,-1_12,-1_13,-1_14,-1_15,-1_16,-1_17,-1_18,-2_1,-2_2,-2_3,-2_4,-2_5,-2_6,-2_7,-2_8,-3_1,-3_2,-3_3,-3_4,-3_5,-3_6,-4_1,-4_2,-4_3,-4_4,-4_5,-4_6,-5_1,-5_2,-5_3,-5_4,-5_5,-6_1,-6_2,-6_3,-6_4,-6_5, 
1331.68,58028.5,64543.0,3551.0,29934.0,31689.0,25780.0,47665.0,64543.0,34441.0,33263.0,31350.0,53317.0,51109.0,12659.0,61461.5,64543.0,64543.0,64543.0,64543.0,64543.0,44472.0,-814.0,16368.0,64543.0,35761.0,16448.0,21845.0,21877.0,41494.0,19170.0,14733.0,34095.0,3686.0,3825.0,4357.0,5279.0,1108.0,3934.0,2585.0,2004.0,3614.0,1468.0,3226.0,2100.0,2564.0,2259.0,2002.0,2656.0,
1333.28,58306.5,64543.0,3580.0,29925.0,31693.0,25844.0,47657.0,64543.0,34233.0,33170.0,31864.5,53239.0,51516.0,12623.0,61534.5,64543.0,64543.0,64543.0,64543.0,64543.0,44551.0,-814.0,16251.0,64543.0,35781.0,16380.0,21857.0,21761.0,41354.0,19154.0,14741.0,33999.0,3711.0,3897.0,4407.0,5340.0,1104.0,3925.0,2603.0,2004.0,3672.0,1496.0,3203.0,2124.0,2581.0,2283.0,1987.0,2667.0,
1334.87,58332.5,64543.0,3574.0,29775.0,31624.0,26022.0,47647.0,64543.0,34327.0,33202.0,31864.5,53546.0,51378.0,12657.0,61387.5,64543.0,64543.0,64543.0,64543.0,64543.0,44554.0,-814.0,16309.0,64543.0,35779.0,16452.0,21716.0,21721.0,41289.0,19197.0,14720.0,34114.0,3762.0,3889.0,4493.0,5377.0,1134.0,3983.0,2602.0,2090.0,3622.0,1548.0,3189.0,2177.0,2608.0,2320.0,2038.0,2673.0,
1336.46,58388.5,64543.0,3579.0,30061.0,31616.0,25839.0,47778.0,64543.0,34345.0,33160.0,31864.5,53463.0,51374.0,12631.0,61483.5,64543.0,64543.0,64543.0,64543.0,64543.0,44753.0,-814.0,16236.0,64543.0,35933.0,16321.0,21733.0,21929.0,41363.0,19140.0,14649.0,34033.0,3779.0,3824.0,4458.0,5408.0,1126.0,3956.0,2678.0,2094.0,3640.0,1512.0,3270.0,2207.0,2641.0,2275.0,2039.0,2663.0,
1338.06,58184.5,64543.0,3555.0,30110.0,31845.0,26151.0,48074.0,64543.0,34317.0,33269.0,31864.5,53753.0,51658.0,12643.0,61525.5,64543.0,64543.0,64543.0,64543.0,64543.0,44573.0,-814.0,16278.0,64543.0,36156.0,16510.0,21953.0,21773.0,41442.0,19312.0,14844.0,33995.0,3782.0,3895.0,4480.0,5498.0,1151.0,4066.0,2616.0,2096.0,3635.0,1526.0,3282.0,2203.0,2643.0,2334.0,2059.0,2725.0,
1339.65,57997.5,64543.0,3651.0,30293.0,32068.0,26216.0,48425.0,64543.0,34676.0,33587.0,31864.5,54074.0,51983.0,12700.0,61702.5,64543.0,64543.0,64543.0,64543.0,64543.0,45013.0,-814.0,16469.0,64543.0,36360.0,16593.0,22177.0,22133.0,41272.0,19419.0,14913.0,34120.0,3837.0,3900.0,4499.0,5567.0,1152.0,4056.0,2664.0,2109.0,3735.0,1523.0,3267.0,2215.0,2662.0,2312.0,2062.0,2703.0,
1341.24,57599.5,64543.0,3576.0,30650.0,32203.0,26539.0,48674.0,64543.0,34894.0,33759.0,31864.5,54371.0,52343.0,12686.0,61947.5,64543.0,64543.0,64543.0,64543.0,64543.0,45174.0,-814.0,16574.0,64543.0,36901.0,16807.0,22445.0,22025.0,41690.0,19435.0,14956.0,34435.0,3954.0,3960.0,4596.0,5709.0,1192.0,4098.0,2689.0,2103.0,3728.0,1567.0,3284.0,2253.0,2665.0,2333.0,2078.0,2673.0,
1342.83,57021.5,64543.0,3617.0,31039.0,32851.0,26993.0,49461.0,64543.0,35248.0,34264.0,31864.5,55200.0,53107.0,12867.0,62380.5,64543.0,64543.0,64543.0,64543.0,64543.0,45577.0,-814.0,16811.0,64543.0,37519.0,16947.0,22654.0,22266.0,42168.0,19750.0,15086.0,34549.0,4104.0,4043.0,4655.0,5816.0,1196.0,4133.0,2711.0,2158.0,3758.0,1565.0,3351.0,2237.0,2683.0,2360.0,2085.0,2738.0,
1344.43,56208.5,64543.0,3685.0,31697.0,33439.0,27781.0,50560.0,64543.0,36082.0,34884.0,31864.5,56076.0,53840.0,13034.0,62916.5,64543.0,64543.0,64543.0,64543.0,64543.0,46359.0,-814.0,17191.0,64543.0,38685.0,17177.0,23180.0,22648.0,42533.0,19914.0,15438.0,34753.0,4141.0,4176.0,4776.0,5963.0,1214.0,4219.0,2792.0,2120.0,3842.0,1579.0,3354.0,2235.0,2697.0,2311.0,2088.0,2729.0,
1346.02,55146.5,64543.0,3723.0,32280.0,34199.0,28147.0,51720.0,64543.0,36393.0,35863.0,31864.5,57593.0,54752.0,13104.0,63450.5,64543.0,64543.0,64543.0,64543.0,64543.0,47254.0,-814.0,17502.0,64543.0,39585.0,17621.0,24077.0,23089.0,43057.0,20373.0,15773.0,35379.0,4287.0,4159.0,4858.0,6081.0,1231.0,4285.0,2758.0,2170.0,3872.0,1610.0,3355.0,2225.0,2738.0,2314.0,2089.0,2709.0,
1347.61,53853.5,64543.0,3788.0,33139.0,35227.0,29243.0,53211.0,64543.0,37335.0,36490.0,29585.0,58970.0,56137.0,13300.0,64263.5,64543.0,64543.0,64543.0,64543.0,64543.0,48356.0,-814.0,17921.0,64543.0,40737.0,17976.0,24722.0,23785.0,43869.0,20787.0,15957.0,35928.0,4507.0,4352.0,4989.0,6285.0,1259.0,4314.0,2757.0,2180.0,3957.0,1616.0,3461.0,2231.0,2722.0,2358.0,2049.0,2723.0,
1349.2,52274.5,64543.0,3857.0,34205.0,36175.0,30018.0,54478.0,64543.0,38113.0,37723.0,27630.0,60028.5,57394.0,13634.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,49391.0,-814.0,18553.0,64543.0,42486.0,18635.0,25602.0,24203.0,44356.0,21167.0,16423.0,36437.0,4563.0,4313.0,5087.0,6589.0,1296.0,4470.0,2787.0,2219.0,4006.0,1674.0,3519.0,2238.0,2697.0,2389.0,2093.0,2788.0,
1350.79,50118.5,64543.0,4007.0,35283.0,37236.0,31197.0,56334.0,64543.0,39144.0,38803.0,25477.0,61036.5,59266.0,13641.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,50638.0,-814.0,19129.0,64543.0,43918.0,18967.0,26314.0,24886.0,45212.0,21756.0,16737.0,37061.0,4735.0,4527.0,5154.0,6703.0,1318.0,4639.0,2831.0,2250.0,4041.0,1679.0,3518.0,2216.0,2669.0,2330.0,2025.0,2756.0,
1352.38,47135.5,64543.0,4132.0,36379.0,38530.0,32079.0,58629.0,64543.0,40469.0,40070.0,22803.0,61969.5,60447.5,14162.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,51999.0,-814.0,19785.0,64543.0,45915.0,19621.0,27384.0,25408.0,45942.0,22461.0,17471.0,38037.0,4900.0,4600.0,5223.0,6939.0,1388.0,4685.0,2857.0,2302.0,4151.0,1689.0,3591.0,2234.0,2737.0,2384.0,2070.0,2746.0,
1353.97,42777.5,64543.0,4276.0,37969.0,40207.0,33620.0,60339.5,64543.0,41781.0,41543.0,19867.0,63359.5,61495.5,14406.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,53624.0,-814.0,20603.0,64543.0,47758.0,20345.0,28684.0,26369.0,47256.0,23283.0,17961.0,38788.0,5185.0,4754.0,5383.0,7374.0,1444.0,4923.0,2937.0,2290.0,4196.0,1719.0,3547.0,2222.0,2726.0,2356.0,2058.0,2705.0,
1355.56,37682.5,64543.0,4383.0,39466.0,41947.0,35074.0,61621.5,64543.0,42994.0,43272.0,16806.0,64461.5,62583.5,14762.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,55607.0,-814.0,21427.0,64543.0,50063.0,21175.0,29997.0,27353.0,48275.0,24192.0,18694.0,39956.0,5588.0,4946.0,5658.0,7763.0,1516.0,5104.0,2937.0,2327.0,4317.0,1759.0,3699.0,2175.0,2689.0,2405.0,2036.0,2772.0,
1357.15,32867.5,64543.0,4508.0,41436.0,44591.0,36945.0,63247.5,64543.0,44954.0,45648.0,13131.0,64543.0,64454.5,15394.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,57676.0,-814.0,22375.0,64543.0,53008.0,22222.0,32046.0,28750.0,49981.0,25456.0,19776.0,41383.0,5968.0,5157.0,5845.0,8520.0,1593.0,5388.0,3035.0,2389.0,4423.0,1785.0,3826.0,2190.0,2715.0,2341.0,2043.0,2674.0,
1358.74,31864.5,64543.0,4766.0,43712.0,47364.0,38718.0,64543.0,64543.0,47187.0,48121.0,8383.0,64543.0,64543.0,15868.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,60149.0,-814.0,23517.0,64543.0,55884.5,23281.0,33923.0,30102.0,52035.0,26803.0,20752.0,43416.0,6438.0,5417.0,6139.0,8846.0,1645.0,5562.0,3146.0,2383.0,4515.0,1804.0,3884.0,2189.0,2691.0,2338.0,2079.0,2672.0,
1360.33,31864.5,64543.0,4882.0,45316.0,49136.0,40266.0,64543.0,64543.0,49111.0,50316.0,3320.0,64543.0,64543.0,16304.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,61161.5,-814.0,24176.0,64543.0,57030.5,23959.0,35278.0,30915.0,52985.0,27789.0,21592.0,44726.0,6584.0,5522.0,6285.0,8913.0,1713.0,5795.0,3144.0,2376.0,4550.0,1843.0,3916.0,2207.0,2607.0,2341.0,2029.0,2650.0,
1361.92,31864.5,64543.0,4970.0,46225.0,49579.0,41068.0,64543.0,64543.0,49885.0,51233.0,-814.0,64543.0,64543.0,16541.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,61584.5,-814.0,24215.0,64543.0,57368.5,24122.0,35437.0,30919.0,53054.0,27725.0,21854.0,45191.0,6352.0,5422.0,6154.0,8563.0,1690.0,5665.0,3105.0,2386.0,4460.0,1852.0,3896.0,2206.0,2631.0,2374.0,1998.0,2672.0,
1363.51,31864.5,64543.0,4839.0,44991.0,48342.0,40122.0,64543.0,64543.0,49307.0,50350.0,-814.0,64543.0,64543.0,16297.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,61138.5,-814.0,23785.0,64543.0,56886.5,23459.0,34052.0,29757.0,51577.0,26723.0,21190.0,44030.0,5847.0,5249.0,5962.0,7922.0,1622.0,5423.0,2967.0,2296.0,4348.0,1790.0,3802.0,2177.0,2624.0,2293.0,2000.0,2621.0,
1365.1,31864.5,64543.0,4722.0,43020.0,45815.0,38383.0,64421.5,64543.0,47447.0,48439.0,-814.0,64543.0,64543.0,15751.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,59447.0,-814.0,23057.0,64543.0,54939.0,22506.0,31652.0,28218.0,49221.0,25368.0,20051.0,42105.0,5377.0,4963.0,5576.0,7261.0,1507.0,5110.0,2924.0,2200.0,4115.0,1747.0,3621.0,2131.0,2541.0,2298.0,1963.0,2640.0,
1366.69,31864.5,64543.0,4476.0,40597.0,42693.0,36312.0,62619.5,64543.0,45153.0,45555.0,-814.0,64543.0,63138.5,15244.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,56464.0,-814.0,21647.0,64543.0,51392.0,21339.0,29019.0,26461.0,47188.0,23707.0,18774.0,40195.0,4820.0,4626.0,5240.0,6649.0,1410.0,4819.0,2737.0,2150.0,4034.0,1655.0,3492.0,2103.0,2562.0,2206.0,1978.0,2563.0,
1368.27,31864.5,64543.0,4273.0,38121.0,40089.0,34289.0,60545.5,64543.0,42906.0,42729.0,-814.0,64083.5,61327.5,14584.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,53827.0,-814.0,20297.0,64543.0,47684.0,20212.0,26824.0,25085.0,45194.0,22325.0,17657.0,38225.0,4469.0,4375.0,4923.0,6200.0,1315.0,4538.0,2631.0,2139.0,3813.0,1583.0,3383.0,2096.0,2516.0,2223.0,1975.0,2538.0,
1369.86,31864.5,64543.0,4148.0,36259.0,38137.0,32384.0,58422.0,64543.0,40822.0,40636.0,-814.0,62124.5,59904.5,14119.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,51612.0,-814.0,19171.0,64543.0,44552.0,19133.0,25223.0,24003.0,43703.0,21393.0,16802.0,36849.0,4176.0,4193.0,4665.0,5931.0,1281.0,4388.0,2608.0,2058.0,3753.0,1539.0,3281.0,2090.0,2547.0,2214.0,1940.0,2488.0,
1371.45,31864.5,64543.0,3964.0,35070.0,36509.0,30772.0,55666.0,64543.0,39144.0,38809.0,-507.0,60665.5,58377.0,13773.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,49954.0,-814.0,18534.0,64543.0,42220.0,18600.0,23974.0,23172.0,42568.0,20541.0,16086.0,35601.0,4003.0,4004.0,4543.0,5667.0,1189.0,4208.0,2505.0,1987.0,3638.0,1526.0,3163.0,2041.0,2421.0,2165.0,1914.0,2489.0,
1373.03,31864.5,64543.0,4041.0,34105.0,35814.0,29730.0,54346.0,64543.0,38269.0,37947.0,3171.0,59734.5,57072.0,13507.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,48997.0,-814.0,17910.0,64543.0,40879.0,18207.0,23185.0,22744.0,42276.0,20098.0,15754.0,35158.0,3876.0,3831.0,4460.0,5582.0,1179.0,4161.0,2503.0,2001.0,3603.0,1447.0,3131.0,2101.0,2463.0,2098.0,1867.0,2472.0,
1374.62,33616.5,64543.0,3978.0,33540.0,35268.0,29254.0,53357.0,64543.0,37748.0,37253.0,6947.0,59343.5,56363.0,13466.0,64223.5,64543.0,64543.0,64543.0,64543.0,64543.0,48486.0,-814.0,17567.0,64543.0,40029.0,17853.0,22996.0,22635.0,41934.0,20036.0,15579.0,34743.0,3902.0,3845.0,4422.0,5540.0,1162.0,4056.0,2504.0,1939.0,3516.0,1472.0,3117.0,2071.0,2422.0,2079.0,1893.0,2441.0,
1376.21,36418.5,64543.0,3951.0,33269.0,35033.0,28852.0,52833.0,64543.0,37503.0,36865.0,10665.0,58885.0,56249.0,13458.0,63719.5,64543.0,64543.0,64543.0,64543.0,64543.0,48096.0,-814.0,17613.0,64543.0,39675.0,17761.0,22931.0,22258.0,41622.0,19968.0,15477.0,34573.0,3867.0,3767.0,4345.0,5461.0,1146.0,4039.0,2483.0,1906.0,3476.0,1446.0,3091.0,2018.0,2414.0,2060.0,1842.0,2376.0,
1377.79,39012.5,64543.0,3906.0,33152.0,35126.0,28847.0,52467.0,64543.0,37410.0,36843.0,13679.0,58652.0,56024.0,13348.0,63873.5,64543.0,64543.0,64543.0,64543.0,64543.0,48045.0,-814.0,17504.0,64543.0,39493.0,17799.0,22976.0,22322.0,41635.0,19856.0,15414.0,34571.0,3859.0,3770.0,4375.0,5450.0,1139.0,3989.0,2483.0,1892.0,3476.0,1434.0,3077.0,1983.0,2361.0,2054.0,1815.0,2410.0,
1379.38,41711.5,64543.0,3892.0,33008.0,34797.0,28833.0,52376.0,64543.0,37092.0,36886.0,16001.0,58529.0,56147.0,13327.0,63833.5,64543.0,64543.0,64543.0,64543.0,64543.0,47869.0,-814.0,17414.0,64543.0,39285.0,17635.0,22979.0,22221.0,41481.0,19726.0,15351.0,34601.0,3823.0,3731.0,4313.0,5335.0,1107.0,3927.0,2427.0,1903.0,3422.0,1411.0,3052.0,2000.0,2379.0,2037.0,1841.0,2413.0,
1380.96,44044.5,64543.0,3823.0,33090.0,34895.0,28657.0,52153.0,64543.0,37251.0,36780.0,17688.0,58549.0,55827.0,13351.0,63737.5,64543.0,64543.0,64543.0,64543.0,64543.0,47782.0,-814.0,17489.0,64543.0,39319.0,17650.0,22678.0,22102.0,41422.0,19734.0,15176.0,34508.0,3756.0,3723.0,4269.0,5326.0,1148.0,3921.0,2350.0,1880.0,3377.0,1394.0,3020.0,2009.0,2300.0,1976.0,1818.0,2323.0,
1382.55,46271.5,64543.0,3904.0,32962.0,34842.0,28641.0,52396.0,64543.0,36993.0,36845.0,19136.0,58085.0,55549.0,13395.0,63637.5,64543.0,64543.0,64543.0,64543.0,64543.0,47557.0,-814.0,17506.0,64543.0,39004.0,17732.0,22692.0,22139.0,41094.0,19584.0,15201.0,34347.0,3709.0,3663.0,4290.0,5207.0,1155.0,3908.0,2385.0,1861.0,3366.0,1401.0,2996.0,1957.0,2348.0,1944.0,1784.0,2352.0,
1384.13,47950.5,64543.0,3860.0,32883.0,34481.0,28385.0,52031.0,64543.0,37055.0,36477.0,20337.0,57984.0,55330.0,13332.0,63364.5,64543.0,64543.0,64543.0,64543.0,64543.0,47726.0,-814.0,17377.0,64543.0,38659.0,17588.0,22478.0,21755.0,40807.0,19407.0,15056.0,33917.0,3683.0,3664.0,4232.0,5119.0,1118.0,3827.0,2360.0,1852.0,3342.0,1382.0,2905.0,1931.0,2297.0,1951.0,1739.0,2260.0,
1385.72,49387.5,64543.0,3850.0,32802.0,34294.0,28288.0,51544.0,64543.0,36640.0,36230.0,21562.0,57465.0,54965.0,13376.0,63306.5,64543.0,64543.0,64543.0,64543.0,64543.0,47361.0,-814.0,17183.0,64543.0,38154.0,17475.0,22098.0,21702.0,40597.0,19126.0,14948.0,33905.0,3616.0,3563.0,4116.0,5150.0,1117.0,3788.0,2328.0,1830.0,3287.0,1396.0,2915.0,1899.0,2274.0,1900.0,1711.0,2279.0,
1387.3,50759.5,64543.0,3850.0,32121.0,33866.0,28060.0,51069.0,64543.0,36221.0,36009.0,22746.0,57061.0,54535.0,13128.0,63066.5,64543.0,64543.0,64543.0,64543.0,64543.0,47042.0,-814.0,17094.0,64543.0,37743.0,17167.0,21891.0,21428.0,40329.0,19084.0,14649.0,33300.0,3535.0,3551.0,4107.0,4991.0,1080.0,3755.0,2312.0,1821.0,3203.0,1306.0,2869.0,1866.0,2182.0,1924.0,1694.0,2237.0,
1388.89,51906.5,64543.0,3818.0,31962.0,33490.0,27625.0,50535.0,64543.0,36188.0,35718.0,23809.0,56528.0,54223.0,13061.0,62808.5,64543.0,64543.0,64543.0,64543.0,64543.0,46760.0,-814.0,16944.0,64543.0,37248.0,17161.0,21592.0,21220.0,39980.0,18815.0,14583.0,33272.0,3504.0,3473.0,3996.0,4872.0,1072.0,3716.0,2279.0,1762.0,3232.0,1328.0,2862.0,1881.0,2200.0,1904.0,1681.0,2223.0,
1390.47,52797.5,64543.0,3770.0,31544.0,33452.0,27316.0,49944.0,64543.0,35841.0,35162.0,24847.0,55913.0,53610.0,13032.0,62431.5,64543.0,64543.0,64543.0,64543.0,64543.0,46348.0,-814.0,16768.0,64543.0,36674.0,16831.0,21432.0,21100.0,39754.0,18704.0,14479.0,33009.0,3380.0,3403.0,3955.0,4824.0,1042.0,3597.0,2279.0,1741.0,3148.0,1303.0,2850.0,1819.0,2189.0,1830.0,1648.0,2190.0,
1392.05,53854.5,64543.0,3768.0,31472.0,33099.0,27166.0,49620.0,64543.0,35586.0,35105.0,25908.0,55358.0,53226.0,13056.0,62296.5,64543.0,64543.0,64543.0,64543.0,64543.0,46016.0,-814.0,16633.0,64543.0,36437.0,16756.0,20971.0,20883.0,39538.0,18433.0,14379.0,32883.0,3305.0,3356.0,3913.0,4705.0,1057.0,3594.0,2230.0,1719.0,3112.0,1293.0,2825.0,1817.0,2114.0,1808.0,1635.0,2173.0,
1393.63,54632.5,64543.0,3754.0,31210.0,32716.0,26866.0,49225.0,64543.0,35235.0,34566.0,27143.0,54969.0,52984.0,12851.0,62011.5,64543.0,64543.0,64543.0,64543.0,64543.0,45899.0,-814.0,16384.0,64543.0,35850.0,16509.0,20728.0,20698.0,39264.0,18300.0,14235.0,32535.0,3315.0,3330.0,3778.0,4730.0,1033.0,3552.0,2213.0,1700.0,3101.0,1284.0,2764.0,1800.0,2116.0,1815.0,1597.0,2157.0,
1395.22,55490.5,64543.0,3748.0,30962.0,32470.0,26823.0,48864.0,64543.0,35200.0,34391.0,28080.0,54601.0,52753.0,12956.0,61828.5,64543.0,64543.0,64543.0,64543.0,64543.0,45624.0,-814.0,16395.0,64543.0,35582.0,16517.0,20595.0,20553.0,38977.0,18306.0,14044.0,32302.0,3242.0,3271.0,3769.0,4609.0,995.0,3596.0,2161.0,1697.0,3048.0,1282.0,2806.0,1791.0,2121.0,1796.0,1578.0,2133.0,
1396.8,56268.5,64543.0,3656.0,30910.0,32423.0,26496.0,48661.0,64543.0,35048.0,34278.0,29090.0,54269.0,52455.0,12889.0,61638.5,64543.0,64543.0,64543.0,64543.0,64543.0,45386.0,-814.0,16275.0,64543.0,35435.0,16535.0,20534.0,20466.0,38965.0,18232.0,14057.0,32278.0,3229.0,3221.0,3736.0,4521.0,1002.0,3535.0,2166.0,1680.0,3020.0,1275.0,2715.0,1743.0,2079.0,1778.0,1540.0,2116.0,
1398.38,56934.5,64543.0,3724.0,30721.0,32356.0,26431.0,48384.0,64543.0,34931.0,34181.0,30070.0,54072.0,52347.0,12870.0,61565.5,64543.0,64543.0,64543.0,64543.0,64543.0,45410.0,-814.0,16246.0,64543.0,35282.0,16374.0,20279.0,20356.0,38876.0,18100.0,14001.0,32031.0,3163.0,3206.0,3730.0,4516.0,1011.0,3455.0,2167.0,1634.0,3017.0,1233.0,2650.0,1709.0,2058.0,1712.0,1542.0,2064.0,
1399.96,57448.5,64543.0,3722.0,30692.0,32263.0,26453.0,48262.0,64543.0,34868.0,34047.0,30930.0,54052.0,52342.0,12819.0,61493.5,64543.0,64543.0,64543.0,64543.0,64543.0,45172.0,-814.0,16164.0,64543.0,35205.0,16455.0,20262.0,20328.0,38702.0,18077.0,13825.0,32094.0,3083.0,3202.0,3634.0,4460.0,966.0,3482.0,2134.0,1636.0,2972.0,1286.0,2685.0,1710.0,2017.0,1753.0,1523.0,2049.0,
1401.54,58013.5,64543.0,3739.0,30668.0,32246.0,26488.0,48162.0,64543.0,34855.0,34067.0,31864.5,53837.0,52325.0,12757.0,61401.5,64543.0,64543.0,64543.0,64543.0,64543.0,45377.0,-814.0,16284.0,64543.0,34962.0,16375.0,20128.0,20221.0,38530.0,17961.0,13861.0,32075.0,3087.0,3122.0,3620.0,4402.0,967.0,3473.0,2087.0,1623.0,2936.0,1216.0,2630.0,1706.0,1979.0,1726.0,1483.0,2025.0,
1403.13,58542.5,64543.0,3646.0,30526.0,32140.0,26395.0,48167.0,64543.0,34680.0,34196.0,31864.5,53641.0,52081.0,12823.0,61353.5,64543.0,64543.0,64543.0,64543.0,64543.0,45276.0,-814.0,16155.0,64543.0,35086.0,16372.0,20157.0,20344.0,38564.0,17924.0,13794.0,31878.0,3080.0,3100.0,3634.0,4411.0,963.0,3377.0,2063.0,1603.0,2883.0,1230.0,2615.0,1672.0,1983.0,1701.0,1526.0,1998.0,
1404.71,58891.5,64543.0,3728.0,30752.0,32379.0,26332.0,48092.0,64543.0,34750.0,34072.0,31864.5,53822.0,52337.0,12740.0,61372.5,64543.0,64543.0,64543.0,64543.0,64543.0,45278.0,-814.0,16210.0,64543.0,35084.0,16406.0,20096.0,20218.0,38445.0,18045.0,13865.0,31814.0,3059.0,3068.0,3599.0,4391.0,970.0,3440.0,2044.0,1581.0,2913.0,1250.0,2560.0,1663.0,1944.0,1674.0,1471.0,1964.0,
1406.29,59169.5,64543.0,3676.0,30673.0,32145.0,26473.0,48254.0,64543.0,34659.0,34327.0,31864.5,53783.0,52215.0,12828.0,61568.5,64543.0,64543.0,64543.0,64543.0,64543.0,45366.0,-814.0,16226.0,64543.0,35234.0,16314.0,20104.0,20138.0,38441.0,17990.0,13805.0,31685.0,3045.0,3079.0,3531.0,4427.0,955.0,3323.0,1997.0,1572.0,2864.0,1202.0,2532.0,1642.0,1916.0,1712.0,1472.0,1960.0,
1407.87,59551.5,64543.0,3731.0,30602.0,32404.0,26506.0,48461.0,64543.0,34591.0,34108.0,31864.5,54098.0,52381.0,12682.0,61662.5,64543.0,64543.0,64543.0,64543.0,64543.0,45519.0,-814.0,16178.0,64543.0,35145.0,16421.0,20257.0,20151.0,38420.0,17919.0,13844.0,31699.0,3101.0,3066.0,3566.0,4330.0,948.0,3348.0,2050.0,1571.0,2868.0,1190.0,2548.0,1633.0,1893.0,1650.0,1442.0,1934.0,
1409.45,59593.5,64543.0,3671.0,30791.0,32344.0,26776.0,48438.0,64543.0,35050.0,34279.0,31864.5,54235.0,52573.0,12759.0,61720.5,64543.0,64543.0,64543.0,64543.0,64543.0,45413.0,-814.0,16360.0,64543.0,35389.0,16585.0,20288.0,20245.0,38392.0,18072.0,13871.0,31744.0,3107.0,3019.0,3555.0,4420.0,968.0,3380.0,2026.0,1575.0,2839.0,1199.0,2589.0,1603.0,1872.0,1655.0,1434.0,1910.0,
1411.03,59806.5,64543.0,3794.0,31215.0,32764.0,26842.0,48838.0,64543.0,34946.0,34566.0,31864.5,54451.0,52823.0,12850.0,61814.5,64543.0,64543.0,64543.0,64543.0,64543.0,45683.0,-814.0,16463.0,64543.0,35634.0,16568.0,20383.0,20381.0,38757.0,18001.0,13976.0,31903.0,3108.0,3042.0,3565.0,4423.0,965.0,3326.0,1995.0,1532.0,2824.0,1199.0,2571.0,1573.0,1882.0,1639.0,1422.0,1836.0,
1412.61,59792.5,64543.0,3764.0,31283.0,33020.0,27073.0,49086.0,64543.0,35326.0,34714.0,31864.5,55000.0,53185.0,12890.0,62050.5,64543.0,64543.0,64543.0,64543.0,64543.0,45773.0,-814.0,16540.0,64543.0,36028.0,16719.0,20762.0,20642.0,38608.0,18212.0,14049.0,32023.0,3182.0,3050.0,3569.0,4410.0,983.0,3393.0,2027.0,1556.0,2862.0,1170.0,2562.0,1573.0,1872.0,1626.0,1386.0,1845.0,
1414.18,59898.5,64543.0,3804.0,31671.0,33494.0,27231.0,50000.0,64543.0,35633.0,35180.0,31864.5,55619.0,53618.0,12961.0,62244.5,64543.0,64543.0,64543.0,64543.0,64543.0,46693.0,-814.0,16688.0,64543.0,36495.0,16858.0,20896.0,20831.0,38890.0,18447.0,14101.0,32280.0,3177.0,3079.0,3624.0,4506.0,1000.0,3391.0,2000.0,1523.0,2820.0,1201.0,2544.0,1561.0,1809.0,1619.0,1391.0,1843.0,
1415.76,59654.5,64543.0,3786.0,31921.0,34038.0,27634.0,50133.0,64543.0,35953.0,35616.0,31864.5,56400.0,54005.0,13058.0,62672.5,64543.0,64543.0,64543.0,64543.0,64543.0,46759.0,-814.0,16962.0,64543.0,37084.0,17084.0,21298.0,20864.0,39045.0,18458.0,14264.0,32418.0,3271.0,3099.0,3637.0,4536.0,1006.0,3407.0,1965.0,1511.0,2909.0,1203.0,2556.0,1549.0,1839.0,1598.0,1362.0,1788.0,
1417.34,59630.5,64543.0,3861.0,32451.0,34021.0,28028.0,50823.0,64543.0,36313.0,35869.0,31864.5,56717.0,54539.0,13164.0,62951.5,64543.0,64543.0,64543.0,64543.0,64543.0,47313.0,-814.0,17061.0,64543.0,37507.0,17184.0,21612.0,21015.0,39295.0,18615.0,14387.0,32588.0,3281.0,3075.0,3564.0,4582.0,1010.0,3417.0,2019.0,1517.0,2876.0,1204.0,2522.0,1565.0,1808.0,1588.0,1367.0,1825.0,
