wave number,-1_1,-1_2,-1_3,-2_1,-2_2,-2_3,-3_1,-3_2,-4_1,-4_2,-5_1,-5_2,-6_1,-6_2,-6_3,-6_4,-6_5,-6_6,-7_1,-7_2,-7_3,-7_4,-7_5
1335.387085,8477.3711,15010.7627,13162.708,14111.4658,11659.3828,12540.6943,8520.8369,7270.8149,2864.2603,3985.3838,3543.2295,4178.7324,5283.3687,1422.3878,1743.137,1875.0338,3107.0706,2353.1599,1500.3269,1501.8257,1749.1323,1873.535,2314.1904
1333.719116,8599.8467,14886.0215,12922.9971,13855.0586,11578.8496,12593.3281,8442.5049,7354.5996,2821.6609,4045.929,3533.4446,4029.4456,5183.2847,1380.1113,1676.8127,1880.6077,3115.3652,2325.6599,1493.9967,1479.0118,1735.2539,1886.6017,2268.7173
1332.051147,8464.583,14930.626,12840.6982,14004.7656,11666.1436,12508.1074,8478.0664,7264.5601,2868.9695,4067.4946,3645.0144,3979.1033,5075.7539,1391.7872,1662.9536,1913.1456,3236.0178,2274.2014,1519.1306,1531.1158,1680.9314,1934.1199,2281.6921
1330.381226,8441.7168,14841.9043,12619.1387,13866.8223,11437.3574,12345.0371,8264.9736,7339.3208,2806.9158,3901.8225,3560.3196,4024.6438,4908.3579,1380.9906,1698.5286,1924.6995,3170.8862,2357.5696,1458.8772,1479.8467,1616.1484,1881.2626,2291.6655
1328.713257,8499.7236,14811.6221,12670.2188,13854.7295,11535.125,12646.2588,8364.9502,7349.6553,2855.7034,3939.8823,3556.5264,4082.1436,4741.0366,1412.1282,1672.6904,1922.7704,3167.1802,2372.0159,1482.5099,1506.4697,1681.6754,1826.9314,2136.9106
1327.043335,8554.709,14688.5283,12709.2979,13833.6562,11456.1846,12617.9717,8328.6396,7443.8247,2793.6799,3930.0161,3524.2888,4084.2224,4642.6592,1422.2915,1672.3154,1950.7852,3114.0698,2362.5012,1534.5778,1483.6747,1637.881,1911.8593,2265.1865
1325.37146,8513.874,14632.8467,12660.0459,13737.752,11446.1309,12510.3652,8365.6895,7479.5757,2811.0151,3849.8037,3559.4219,4089.2937,4613.1782,1404.0109,1686.9086,1882.9911,3137.3206,2305.0923,1453.4056,1463.8833,1612.0679,1881.4943,2255.6975
1323.701538,8278.5137,14723.8418,12497.084,13731.6777,11501.9258,12676.6611,8538.9004,7473.4087,2814.8743,3895.3308,3447.8843,4083.8872,4502.9009,1390.2275,1710.4738,1954.3997,3132.1274,2277.6387,1523.4141,1448.5902,1569.8049,1846.6532,2341.9873
1322.031616,8376.8975,14744.4775,12661.8477,13698.6738,11569.6641,12772.5625,8706.0488,7573.4697,2904.0112,3987.2178,3529.3984,4123.3667,4433.0679,1398.8926,1754.9744,1934.5114,3204.7356,2393.8269,1517.0878,1476.6919,1623.3138,1936.0074,2257.678
1320.359741,8366.043,14609.5381,12561.7793,13725.5166,11381.5889,12845.9824,8858.1641,7591.2158,2930.2842,3939.9531,3571.9849,4170.3071,4405.1489,1404.5619,1726.1602,1872.7493,3162.134,2318.4995,1515.2516,1525.7222,1633.4203,1853.3037,2342.4324
1318.687866,8311.8242,14715.4287,12820.668,14133.6904,11654.2012,13139.2031,9271.916,7810.8418,2902.708,4081.1387,3541.2739,4220.2173,4408.647,1395.2739,1794.5645,1885.7882,3206.2886,2323.9609,1550.8029,1486.4976,1540.3345,1869.338,2322.4656
1317.015991,8389.2012,14505.7969,12880.5859,14227.7021,11705.4102,13302.2139,9534.4746,7930.1948,2955.8813,4038.3589,3501.6055,4292.5317,4274.5903,1397.9509,1704.4536,1954.1411,3256.4036,2290.5464,1469.7174,1475.698,1590.8234,1892.8406,2362.313
1315.342163,8477.0059,14687.8965,12871.7148,14572.7969,11968.8564,13770.0898,9906.0342,8085.3682,3003.0515,4261.6724,3569.5803,4442.543,4393.2144,1427.5332,1777.3162,1965.6609,3399.1731,2278.0737,1518.7159,1523.2003,1606.9091,1943.2389,2336.3711
1313.670288,8373.4785,14639.7646,12861.3525,14795.1885,12144.0107,13941.8496,10015.8945,8224.0322,3093.5396,4226.3428,3592.6902,4573.0581,4390.7339,1367.4341,1809.7953,1865.0905,3353.5762,2346.3076,1485.4967,1470.5521,1555.7365,1887.5074,2310.4407
1311.99646,8522.5059,14611.0771,12986.96,15296.8818,12535.7334,14333.1689,10221.3291,8452.2812,3242.2576,4578.0078,3665.0957,4657.1968,4576.5137,1386.5507,1925.9309,1964.7782,3379.7173,2286.0156,1531.4811,1528.4928,1574.8108,1934.8956,2303.9453
1310.322632,8499.6787,14748.2119,13154.3359,15974.6152,12915.3291,14739.249,10422.1895,8699.8467,3238.5417,4798.061,3632.9031,4741.2969,4642.7065,1366.8199,1979.2749,1952.3866,3414.8093,2327.3284,1571.4696,1514.7054,1565.4944,1898.6101,2409.4871
1308.648804,8591.8574,14565.6846,13441.1113,16447.4395,13208.1318,15064.499,10542.3115,9093.6582,3351.3171,5041.9102,3744.0962,4952.3027,4897.0449,1378.4607,2063.9573,1911.6248,3279.6311,2389.531,1493.4568,1487.483,1571.1166,1928.0527,2385.0505
1306.974976,8474.9561,14617.6572,13236.5205,17014.1172,13273.8486,15668.8154,10728.0762,9308.1182,3511.8213,5205.021,3789.542,5064.6675,5085.5713,1369.1923,2114.2598,1878.3466,3356.5366,2315.8311,1494.6144,1543.8875,1591.6674,1973.9064,2383.0215
1305.301147,8546.1992,14400.9053,13321.6211,17213.3125,13647.0479,15796.6592,10734.623,9438.8848,3654.3396,5274.0122,3788.6904,5062.0366,5302.3755,1389.7836,2137.6692,1873.4462,3360.261,2400.3997,1495.7714,1464.4229,1589.8169,1979.434,2303.3684
1303.625366,8453.2393,14288.7197,13082.8203,16799.0215,12912.6807,15633.418,10520.2822,9183.0469,3528.1526,5189.25,3775.8994,5032.5425,5495.2021,1374.5468,2114.8022,1874.5177,3346.0737,2378.9658,1461.1089,1474.541,1489.4655,1923.7686,2326.7302
1301.949585,8291.6826,14148.2344,12873.9678,16319.2607,12693.4219,15137.5059,9707.7002,8690.0771,3303.5425,4974.7114,3707.9058,5147.7964,5728.2295,1371.2537,2003.9104,1897.9702,3306.5266,2290.3965,1490.6228,1493.6071,1501.0676,1957.6548,2273.9832
1300.273804,8030.2495,14031.6787,12395.1963,15380.2471,12454.8672,14574.6865,9226.6562,8215.2305,3210.3096,4711.04,3580.271,5200.3438,5707.5483,1417.1906,1936.3298,1854.282,3235.6699,2297.3406,1430.6166,1414.207,1514.1562,1894.5601,2215.2927
1298.598022,7903.1626,13830.1621,12171.6758,14650.4561,11613.876,13873.4141,8884.5332,7734.6294,3026.1401,4380.3716,3430.3215,5158.9053,5674.9453,1393.0089,1840.4421,1876.2368,3135.0156,2275.9438,1455.6495,1451.1752,1498.9014,1801.6646,2219.269
1296.920288,7843.2324,13578.0371,11973.6045,14192.374,11404.001,13078.5156,8555.9824,7488.3486,2873.3667,4215.3647,3478.7571,5102.5747,5605.0781,1364.3646,1790.8218,1851.9572,3199.9197,2260.521,1380.7668,1461.2866,1479.1799,1844.5017,2174.0366
1295.244507,7757.9854,13467.6484,11607.1631,13498.9541,11046.6318,12379.3838,8106.8267,7200.436,2728.1157,4110.0625,3318.4619,4937.4419,5453.2495,1405.7994,1723.3342,1879.8655,3115.7168,2219.7617,1441.578,1401.3271,1414.7441,1856.0131,2103.4814
1293.566772,7863.5522,13247.0156,11547.916,13011.5264,10734.1367,11999.5186,7821.8203,7024.4355,2669.375,3864.7065,3258.0981,4834.9819,5323.8457,1360.7701,1615.6351,1833.2391,3091.1689,2256.5237,1384.6172,1371.2032,1432.3112,1822.806,2119.4033
1291.889038,7635.2881,13106.9463,11330.7432,12488.5537,10418.8008,11704.7598,7556.3125,6850.0039,2655.3635,3807.2134,3260.3455,4593.9878,5011.2168,1394.7365,1643.5836,1786.6335,3060.6716,2250.0557,1376.8552,1440.9297,1460.301,1859.6486,2136.8079
1290.211304,7661.876,12993.7549,11058.5469,12305.4824,10303.2344,11495.0488,7523.3276,6675.6499,2566.8701,3676.7471,3270.0405,4545.2817,4728.5229,1407.8306,1619.3777,1836.8838,3048.0649,2195.9177,1328.8729,1330.3627,1434.6465,1768.3545,2112.4907
1288.531616,7487.3779,13099.5605,11218.4072,12246.1152,10354.5361,11206.4912,7165.6606,6619.0391,2551.3982,3599.9587,3191.8542,4319.355,4664.9033,1397.0879,1638.376,1861.7909,3029.5061,2243.0857,1292.8275,1365.8098,1464.1123,1757.5305,2109.0366
1286.853882,7487.1826,13074.2764,11132.4932,12115.2979,10109.4834,11369.2598,7208.7212,6660.7334,2497.2166,3642.3325,3189.647,4123.311,4464.3145,1377.4153,1657.3656,1859.8828,3100.301,2221.7336,1314.8732,1395.2844,1417.6209,1766.0697,2142.8113
1285.174194,7567.3794,12996.8965,11074.9043,12167.6553,10132.5176,11295.2412,7281.5371,6492.4932,2510.0535,3599.8276,3200.8394,4180.4448,4472.2427,1399.4368,1639.1274,1853.5093,2986.4575,2237.6099,1292.2459,1351.7963,1399.4368,1773.1161,2172.1045
1283.494507,7538.8848,13031.1816,11154.2754,12063.7041,10161.4941,11343.3057,7113.1948,6468.7056,2469.301,3585.6216,3164.3967,4253.9253,4259.8794,1366.3763,1579.2214,1811.4161,3021.5076,2266.875,1254.7443,1341.0731,1320.2351,1704.2494,2165.6619
1281.814819,7412.188,12913.666,11132.4189,11907.7148,10075.874,11178.5498,7101.1768,6471.7139,2450.8882,3578.8623,3171.125,4043.147,4142.8491,1321.426,1590.7708,1796.1276,3002.9705,2193.4482,1288.688,1389.8783,1382.4379,1794.6394,2141.365
1280.135132,7376.3013,13090.7773,11092.7197,11919.9121,10006.6562,11061.4766,6995.4355,6452.4038,2524.7244,3668.8098,3155.5334,4025.8716,4037.7737,1356.8347,1574.0474,1844.8192,3067.7559,2209.3198,1240.7897,1344.9327,1425.2716,1743.6517,2207.832
1278.453491,7279.4458,12821.582,11111.0459,11848.8076,9892.8467,11119.9707,6903.1279,6327.4951,2402.1873,3581.7134,3203.908,3963.981,3901.509,1371.4036,1603.4414,1829.5297,3135.4866,2228.1589,1236.0481,1329.7557,1328.2683,1741.7717,2223.6965
1276.771851,7322.4194,12949.5586,10991.0645,11770.2979,9731.501,10907.7871,6971.4663,6275.5098,2354.0596,3530.3459,3183.8545,3702.8481,3740.0251,1365.1464,1612.0029,1839.5273,3024.7361,2236.5798,1219.4119,1290.792,1371.0947,1719.0732,2235.0925
1275.09021,7213.7241,12684.9746,10732.8682,11562.4756,9546.4395,10877.083,6938.6748,6250.3086,2346.0957,3557.7993,3154.8892,3748.1035,3655.925,1315.7761,1601.2327,1746.9344,3142.9954,2264.3245,1278.6073,1309.8291,1364.839,1724.6332,2325.2812
1273.408569,7322.0947,12639.0117,10702.209,11330.9639,9614.1514,10737.8828,6896.979,6073.5034,2390.1599,3540.6475,3174.9885,3719.0176,3611.9956,1311.0206,1502.7686,1770.3237,3183.9072,2266.7874,1206.9713,1305.075,1337.7761,1707.8942,2354.4858
1271.726929,7167.3789,12677.7754,10713.1729,11283.8291,9395.0176,10563.0791,6733.4429,6107.8018,2312.3455,3403.1304,3113.3442,3749.3877,3602.2654,1309.2393,1497.9718,1805.5909,3070.2478,2197.917,1236.4211,1295.8645,1380.5712,1689.6765,2380.7051
1270.043335,7336.6255,12606.5752,10678.0732,11140.1416,9357.2432,10435.8965,6803.2417,6131.6836,2337.0823,3452.8792,3127.5002,3787.1726,3552.4243,1325.2876,1564.493,1788.8411,3039.8413,2176.6213,1194.5417,1310.4301,1328.259,1696.7246,2421.7698
1268.361694,7373.5938,12735.9375,10504.8457,11180.709,9453.1729,10344.4209,6678.4199,6102.0796,2363.2932,3354.0642,3153.5332,3752.155,3633.322,1305.6786,1483.9283,1705.2549,3113.427,2222.179,1191.3018,1270.0287,1327.9598,1712.682,2471.7285
1266.678101,7288.7681,12819.2021,10492.084,10980.6748,9345.6025,10267.8369,6549.1987,6030.9062,2306.3279,3326.5771,3112.7256,3723.0933,3779.5261,1260.8322,1507.3552,1768.7291,3112.7256,2206.8274,1214.7947,1229.6455,1289.0486,1710.811,2582.5525
1264.994507,7279.7021,12734.6533,10607.0146,10746.5801,9200.9609,10231.374,6561.0859,6029.5474,2273.1438,3432.7292,3065.9973,3558.9324,3729.678,1288.7582,1463.958,1778.7239,2972.4585,2231.5708,1208.582,1256.0939,1303.6056,1716.3646,2430.5266
1263.30896,7353.7666,12905.46,10514.0752,11136.043,9479.4414,10404.2295,6755.5493,6149.9102,2343.8833,3461.6438,3103.9011,3565.5525,3896.5759,1266.2017,1540.8175,1690.7429,2912.4124,2225.1304,1177.1371,1309.2495,1291.4366,1616.5223,2395.8376
1261.625366,7289.7783,12801.6348,10566.6172,10979.1895,9409.0381,10332.1328,6776.2881,6063.9321,2398.2659,3572.1694,3110.6221,3484.6091,3817.042,1279.2729,1455.8779,1743.7886,2920.6604,2246.8901,1197.6488,1249.5914,1295.5978,1645.8396,2396.7817
1259.939819,7325.229,12890.7412,10742.2842,11114.7031,9426.2061,10337.2227,6725.7979,6077.4028,2357.6643,3427.4417,3101.0186,3474.9214,3885.9175,1250.7936,1514.8995,1744.8794,2830.9778,2198.9041,1179.5741,1258.2123,1307.1758,1667.7249,2234.5139
1258.254272,7215.2896,12920.4707,10742.8301,11017.2598,9342.4941,10315.6094,6758.3999,6050.8154,2300.7634,3368.8162,3167.073,3539.408,3874.6577,1312.8148,1489.3401,1728.1686,2851.1074,2266.6453,1213.4265,1231.2274,1330.6156,1631.7472,2150.9395
1256.568726,7247.7734,12764.8018,10500.1504,11048.8877,9485.7295,10273.2412,6745.0122,6184.4111,2267.6174,3339.8784,3117.4177,3455.5581,3814.4617,1279.8912,1511.2505,1665.49,2832.6677,2318.0417,1179.0424,1253.1959,1279.8912,1644.7271,2125.2424
1254.883179,7203.1406,12653.6846,10546.7139,11070.1211,9192.9746,10297.6143,6561.1147,6123.7075,2313.071,3340.6084,3073.7156,3439.9519,3740.9475,1331.4985,1518.3236,1694.7694,2710.4448,2233.0032,1236.6034,1235.1206,1275.1545,1666.5973,2086.2122
1253.197632,7202.999,12446.2607,10366.4482,10771.1445,9285.7764,10126.2988,6435.1138,5971.1216,2281.4192,3411.0107,3114.5298,3378.3977,3631.8887,1283.7615,1449.7906,1777.4019,2795.8132,2211.7461,1234.8422,1231.8773,1304.5151,1660.292,2045.7169
1251.510132,7159.877,12342.6738,10373.0029,10783.5371,9348.8936,10158.1035,6504.8022,5851.21,2291.2793,3448.7754,3205.7161,3469.5244,3628.1057,1249.3845,1458.3562,1691.0411,2716.6331,2220.1399,1239.01,1255.3127,1304.2211,1661.3998,2092.6819
1249.822632,7088.6211,12568.0781,10315.8408,10803.3311,9128.9707,10305.4678,6332.936,5897.3062,2243.3472,3424.29,3145.7239,3482.0776,3526.5298,1219.468,1472.8447,1699.5503,2598.9636,2222.6028,1163.1621,1266.8835,1266.8835,1652.1348,2029.9772
1248.135132,7001.1016,12341.5527,10363.8818,10746.083,9200.9824,10172.7812,6319.6567,5916.7158,2275.4321,3413.1482,3093.1655,3453.146,3531.6602,1257.7095,1459.1801,1708.0554,2724.2966,2155.4385,1208.8232,1199.9348,1271.0421,1611.7644,1962.8564
1246.447632,7023.2197,12369.8721,10200.1084,10602.959,9188.54,10248.9834,6273.7998,5798.3774,2227.5249,3399.0488,3110.2407,3356.0979,3548.6365,1254.4637,1472.1807,1686.9353,2692.5798,2153.4714,1202.6265,1189.2968,1276.6798,1641.0222,1839.4852
1244.758179,6986.0981,12229.374,10288.1328,10576.876,9078.374,10205.2119,6244.251,5792.6274,2234.426,3296.1116,2994.0422,3344.9758,3513.7793,1264.546,1442.2339,1652.498,2610.5322,2198.8884,1181.6249,1214.201,1277.8726,1673.2283,1932.3566
1243.070679,6873.4927,12022.3203,10516.7549,10824.6777,9064.4834,10155.5371,6199.9111,5837.2134,2213.1965,3431.5649,3089.5928,3438.967,3551.4773,1231.692,1514.4482,1665.449,2658.7966,2202.8337,1129.5444,1202.084,1268.702,1597.3506,1897.8716
1241.381226,7059.9106,12222.3779,10215.4092,10786.7148,8995.8359,10178.4082,6176.312,6016.4648,2183.0962,3307.9456,3037.0938,3346.4272,3596.5583,1312.8177,1428.2628,1690.2344,2601.9546,2112.053,1142.6102,1207.7332,1258.0554,1599.9504,1817.52
1239.691772,7114.5479,12342.4385,10498.6934,10733.9707,9122.543,10214.585,6293.2974,5877.4927,2229.9551,3341.2332,3037.8884,3401.9021,3536.5579,1259.2513,1472.3326,1722.4072,2645.7595,2114.5359,1112.7579,1189.704,1296.2446,1633.6233,1839.306
1238.002319,7117.3813,12264.2051,10462.2988,10730.0703,9161.9082,10296.6064,6340.6978,5970.8481,2263.4783,3304.9739,2985.4241,3375.9851,3501.7339,1216.0647,1526.7382,1708.7041,2642.2039,2109.6208,1105.1099,1201.2708,1236.7762,1591.8317,1853.6851
1236.310913,7140.9199,12313.2061,10557.5566,10628.5518,9168.7158,10252.8701,6322.9976,5991.687,2231.9072,3253.9402,3024.6853,3287.9587,3347.1213,1248.3298,1600.3469,1653.5933,2594.2778,2069.2102,1127.0466,1195.0835,1190.6464,1597.3888,1798.5415
1234.62146,7174.7983,12263.1084,10636.5049,10766.6338,9140.0303,10275.6953,6315.6562,5917.8779,2244.7122,3300.5254,3006.2583,3333.0576,3282.7808,1230.3035,1460.9854,1697.5822,2590.7351,2111.6265,1131.2285,1172.6329,1258.3993,1602.9434,1777.4336
1232.930054,7217.5312,12440.7061,10589.7539,10796.7295,9167.5361,10212.7627,6411.8052,6034.8145,2328.4744,3316.0432,2980.4473,3348.5679,3264.2993,1298.0321,1413.347,1685.3719,2581.2803,2127.4124,1088.0997,1187.1523,1261.0721,1614.4089,1756.335
1231.238647,7097.6577,12393.5566,10705.6094,10860.8057,9218.6777,10359.7422,6299.5039,6049.7114,2270.3044,3256.1724,2854.1394,3347.8125,3197.05,1253.3973,1458.848,1682.0355,2613.2151,2073.7222,1114.4594,1222.358,1254.8754,1603.6982,1748.5483
1229.547241,7193.5864,12619.8086,10556.8984,10877.5654,9150.1006,10462.3242,6231.5845,5972.9819,2247.6262,3375.1338,2976.147,3389.9111,3191.8955,1241.2926,1421.5757,1652.1014,2597.8481,2076.2097,1090.5642,1211.738,1213.2158,1615.1582,1742.2429
1227.853882,7134.3447,12556.3877,10589.9736,10743.623,9130.3066,10473.2598,6171.0825,6060.2778,2223.4807,3279.8188,2916.3794,3381.7593,3300.5024,1308.9728,1453.7576,1693.0957,2671.1318,2071.3091,1113.9565,1171.575,1223.2838,1666.5026,1772.8751
1226.162476,7153.4136,12662.8564,10658.4834,10705.749,9209.4844,10462.0332,6185.9375,5952.562,2205.2544,3339.6382,2988.0974,3327.8218,3255.4458,1243.6866,1460.8148,1706.0072,2708.9326,2078.2271,1126.9987,1152.1088,1255.5032,1635.1082,1768.0438
1224.469116,7172.4736,12645.2314,10591.1016,10812.6113,9105.5117,10390.2666,6178.6348,5901.0098,2173.7454,3208.9324,2878.145,3310.8267,3328.5476,1258.1732,1461.9619,1656.8901,2752.623,2089.5718,1113.4537,1188.767,1224.2085,1563.8562,1708.5757
1222.775757,7164.9492,12536.0771,10627.0977,10991.7676,9212.71,10349.5352,6351.4551,5881.9609,2167.3491,3264.3113,2881.9248,3377.9937,3338.1311,1209.1682,1414.3872,1644.705,2734.2852,2112.7224,1074.8162,1147.1595,1175.2111,1616.6534,1765.7695
1221.082397,7163.332,12760.5615,10730.9756,10884.4863,9209.1553,10487.4248,6240.793,5880.6338,2212.6179,3270.9548,2758.7612,3337.3777,3306.3804,1242.8447,1498.2036,1700.4242,2649.5325,2098.9612,1099.6666,1182.3262,1223.656,1595.6238,1681.2354
1219.387085,7226.6475,12669.1377,10700.5146,10935.1553,9243.9697,10594.2617,6332.3555,5866.0249,2173.7495,3251.032,2882.0996,3361.7119,3456.1584,1238.1371,1400.4673,1672.0016,2567.7693,2021.7494,1080.234,1164.3506,1276.506,1589.3607,1762.021
1217.693726,7185.1807,12629.3936,10702.5254,11072.8496,9225.6533,10429.5771,6217.3203,5789.4556,2233.7502,3306.3633,2902.1047,3276.8555,3316.6912,1271.7917,1398.6758,1681.9519,2676.3691,2065.5549,1088.8425,1133.1045,1243.7592,1581.625,1771.951
1215.998413,7224.8604,12658.9941,10524.5771,11085.1016,9233.8965,10552.6035,6307.3711,5808.7998,2184.5688,3307.092,2938.3262,3363.1445,3410.3464,1250.8538,1413.1107,1691.8977,2556.2849,2045.9128,1069.4209,1106.2975,1185.9509,1522.2654,1684.5223
1214.303101,7016.7671,12564.7031,10572.3418,10951.3477,9358.6387,10435.1924,6416.5518,5785.3672,2161.9548,3324.0422,2976.0059,3399.2537,3341.739,1243.1978,1426.0643,1651.698,2645.6663,2020.3806,1083.9269,1123.7445,1257.9451,1591.2341,1690.041
1212.607788,7119.8657,12418.8496,10454.9521,10889.8994,9234.1514,10519.8262,6360.5508,5890.2178,2190.9546,3270.2136,2889.8191,3395.5374,3296.7527,1272.405,1409.524,1676.3899,2561.0283,2018.4502,1077.7845,1142.6581,1204.5828,1534.8478,1733.8915
1210.912476,7040.1328,12477.957,10278.6523,10958.1963,9349.9922,10700.2354,6587.5947,5903.6289,2200.7786,3359.3933,2858.2114,3385.9265,3234.0979,1219.0515,1465.2202,1670.1152,2561.9243,1957.5579,1081.9635,1115.8669,1182.1998,1515.3385,1658.3228
1209.21521,7112.23,12186.2891,10227.6992,10988.1445,9355.25,10659.5029,6509.4736,5790.2925,2185.5444,3308.5281,2881.1458,3343.8977,3289.3696,1257.0933,1416.2563,1629.9474,2497.9756,1957.116,1080.2455,1115.615,1195.1965,1497.3115,1771.4257
1207.517944,6917.6089,12239.5264,10284.3262,10861.8984,9392.9199,10683.6172,6817.418,5870.022,2319.1304,3378.5042,2867.2346,3441.8604,3391.7649,1183.1395,1407.0962,1651.6804,2579.9219,2009.7164,1040.2198,1162.512,1166.9321,1567.6967,1673.7814
1205.820679,7020.6348,12127.7568,10410.1611,11345.5586,9610.2861,10809.3623,7306.4097,5861.3315,2308.2952,3361.5378,2847.4375,3463.1792,3296.7229,1216.7529,1465.7012,1694.0265,2639.7351,1963.5977,1134.2612,1100.3806,1199.0762,1570.2889,1648.3615
1204.123413,7026.4136,12104.4004,10323.8643,11513.834,9935.0625,10893.8125,7848.1987,6010.2271,2369.6289,3460.9246,2873.304,3590.5251,3481.543,1225.3146,1466.843,1724.5714,2650.9211,1954.3179,1070.6775,1139.896,1219.4237,1543.4252,1784.9535
1202.426147,7041.0234,12064.8564,10439.3262,11851.3584,10468.7734,11275.6494,8170.3555,6319.5469,2500.1375,3545.5425,2928.6064,3813.5195,3648.6106,1201.4795,1478.291,1624.0587,2629.709,1990.6866,1092.5219,1145.5283,1186.7555,1528.3527,1774.2437
1200.726929,7099.7886,12346.2422,10721.0781,12780.502,11193.6123,11842.7949,8782.3633,6795.0703,2701.2466,3971.6418,3022.1575,3906.8708,3724.3345,1205.6244,1642.829,1601.611,2599.6738,2025.5669,1132.021,1152.63,1202.6803,1616.3317,1851.8627
1199.029663,7189.4331,12583.3477,11068.9307,13790.1709,11694.4189,12771.7295,9648.7051,7373.3999,2840.4514,4157.6558,3174.5356,4156.1841,3788.2498,1242.1456,1755.7817,1674.8362,2637.3518,2020.6942,1184.7479,1175.9175,1265.6934,1593.8906,1814.6511
1197.330444,7454.1338,12752.6602,11627.0361,15273.1758,12495.165,13770.8721,10436.6699,8132.4512,3163.519,4757.0498,3331.259,4417.1553,3843.3079,1193.3088,1867.2119,1652.387,2719.155,2045.2518,1286.0073,1233.0367,1222.7369,1664.1582,1993.7527
1195.631226,7771.6733,13080.7715,12317.2852,16974.6992,13660.374,15066.7188,11075.7012,8976.4814,3402.5894,5387.0654,3446.7217,4680.9512,3860.0928,1195.9814,2027.1372,1656.427,2697.946,2013.8975,1237.1715,1256.2954,1247.469,1699.0881,1997.7157
1193.930054,7978.7632,13858.7812,13195.4775,19135.7949,14630.9189,16994.3984,11857.1045,9895.1367,3673.908,5959.4375,3723.9131,4901.9756,3913.6384,1197.1821,2094.3335,1750.1803,2794.4055,2100.2163,1297.1925,1235.4214,1364.8466,1788.4196,2075.2139
1192.230835,8344.5635,14382.0576,13736.5479,20343.0898,15453.9844,18144.8301,12305.8418,10301.6758,3873.0537,6381.5693,3877.4651,5143.4858,3746.5986,1252.7874,2155.6177,1713.0249,2752.603,2043.8666,1329.2485,1279.2546,1371.8904,1735.0811,2104.1533
